,nodes,graph_id
34863,t1444,22
34864,t1445,22
34865,t1446,22
34866,t1447,22
34867,t1448,22
34868,t1449,22
34869,t1450,22
34870,t1451,22
34871,t1452,22
34872,t1453,22
34873,t1454,22
34874,t1455,22
34875,t1456,22
34876,t1457,22
34877,t1458,22
34878,t1459,22
34879,t1460,22
34880,t1461,22
34881,t1462,22
34882,t1463,22
34883,t1464,22
34884,t1465,22
34885,t1466,22
34886,t1467,22
34887,t1468,22
34888,t1469,22
34889,t1470,22
34890,t1471,22
34891,t1472,22
34892,t1473,22
34893,t1474,22
34894,t1475,22
34895,t1476,22
34896,t1477,22
34897,t1478,22
34898,t1479,22
34899,t1480,22
34900,t1481,22
34901,t1482,22
34902,t1483,22
34903,t1484,22
34904,t1485,22
34905,t1486,22
34906,t1487,22
34907,t1488,22
34908,t1489,22
34909,t1490,22
34910,t1491,22
34911,t1492,22
34912,t1493,22
34913,t1494,22
34914,t1495,22
34915,t1496,22
34916,t1497,22
34917,t1498,22
34918,t1499,22
34919,t1500,22
34920,t1501,22
34921,t1502,22
34922,t1503,22
34923,t1504,22
34924,t1505,22
34925,t1506,22
34926,t1507,22
34927,t1508,22
34928,t1509,22
34929,t1510,22
34930,t1511,22
34931,t1512,22
34932,t1513,22
34933,t1514,22
34934,t1515,22
34935,t1516,22
34936,t1517,22
34937,t1518,22
34938,t1519,22
34939,t1520,22
34940,t1521,22
34941,t1522,22
34942,t1523,22
34943,t1524,22
34944,t1525,22
34945,t1526,22
34946,t1527,22
34947,t1528,22
34948,t1529,22
34949,t1530,22
34950,t1531,22
34951,t1532,22
34952,t1533,22
34953,t1534,22
34954,t1535,22
34955,t1536,22
34956,t1537,22
34957,t1538,22
34958,t1539,22
34959,t1540,22
34960,t1541,22
34961,t1542,22
34962,t1543,22
34963,t1544,22
34964,t1545,22
34965,t1546,22
34966,t1547,22
34967,t1548,22
34968,t1549,22
34969,t1550,22
34970,t1551,22
34971,t1552,22
34972,t1553,22
34973,t1554,22
34974,t1555,22
34975,t1556,22
34976,t1557,22
34977,t1558,22
34978,t1559,22
34979,t1560,22
34980,t1561,22
34981,t1562,22
34982,t1563,22
34983,t1564,22
34984,t1565,22
34985,t1566,22
34986,t1567,22
34987,t1568,22
34988,t1569,22
34989,t1570,22
34990,t1571,22
34991,t1572,22
34992,t1573,22
34993,t1574,22
34994,t1575,22
34995,t1576,22
34996,t1577,22
34997,t1578,22
34998,t1579,22
34999,t1580,22
35000,t1581,22
35001,t1582,22
35002,t1583,22
35003,t1584,22
35004,t1585,22
35005,t1586,22
35006,t1587,22
35007,t1588,22
35008,t1589,22
35009,t1590,22
35010,t1591,22
35011,t1592,22
35012,t1593,22
35013,t1594,22
35014,t1595,22
35015,t1596,22
35016,t1597,22
35017,t1598,22
35018,t1599,22
35019,t1600,22
35020,t1601,22
35021,t1602,22
35022,t1603,22
35023,t1604,22
35024,t1605,22
35025,t1606,22
35026,t1607,22
35027,t1608,22
35028,t1609,22
35029,t1610,22
35030,t1611,22
35031,t1612,22
35032,t1613,22
35033,t1614,22
35034,t1615,22
35035,t1616,22
35036,t1617,22
35037,t1618,22
35038,t1619,22
35039,t1620,22
35040,t1621,22
35041,t1622,22
35042,t1623,22
35043,t1624,22
35044,t1625,22
35045,t1626,22
35046,t1627,22
35047,t1628,22
35048,t1629,22
35049,t1630,22
35050,t1631,22
35051,t1632,22
35052,t1633,22
35053,t1634,22
35054,t1635,22
35055,t1636,22
35056,t1637,22
35057,t1638,22
35058,t1639,22
35059,t1640,22
35060,t1641,22
35061,t1642,22
35062,t1643,22
35063,t1644,22
35064,t1645,22
35065,t1646,22
35066,t1647,22
35067,t1648,22
35068,t1649,22
35069,t1650,22
35070,t1651,22
35071,t1652,22
35072,t1653,22
35073,t1654,22
35074,t1655,22
35075,t1656,22
35076,t1657,22
35077,t1658,22
35078,t1659,22
35079,t1660,22
35080,t1661,22
35081,t1662,22
35082,t1663,22
35083,t1664,22
35084,t1665,22
35085,t1666,22
35086,t1667,22
35087,t1668,22
35088,t1669,22
35089,t1670,22
35090,t1671,22
35091,t1672,22
35092,t1673,22
35093,t1674,22
35094,t1675,22
35095,t1676,22
35096,t1677,22
35097,t1678,22
35098,t1679,22
35099,t1680,22
35100,t1681,22
35101,t1682,22
35102,t1683,22
35103,t1684,22
35104,t1685,22
35105,t1686,22
35106,t1687,22
35107,t1688,22
35108,t1689,22
35109,t1690,22
35110,t1691,22
35111,t1692,22
35112,t1693,22
35113,t1694,22
35114,t1695,22
35115,t1696,22
35116,t1697,22
35117,t1698,22
35118,t1699,22
35119,t1700,22
35120,t1701,22
35121,t1702,22
35122,t1703,22
35123,t1704,22
35124,t1705,22
35125,t1706,22
35126,t1707,22
35127,t1708,22
35128,t1709,22
35129,t1710,22
35130,t1711,22
35131,t1712,22
35132,t1713,22
35133,t1714,22
35134,t1715,22
35135,t1716,22
35136,t1717,22
35137,t1718,22
35138,t1719,22
35139,t1720,22
35140,t1721,22
35141,t1722,22
35142,t1723,22
35143,t1724,22
35144,t1725,22
35145,t1726,22
35146,t1727,22
35147,t1728,22
35148,t1729,22
35149,t1730,22
35150,t1731,22
35151,t1732,22
35152,t1733,22
35153,t1734,22
35154,t1735,22
35155,t1736,22
35156,t1737,22
35157,t1738,22
35158,t1739,22
35159,t1740,22
35160,t1741,22
35161,t1742,22
35162,t1743,22
35163,t1744,22
35164,t1745,22
35165,t1746,22
35166,t1747,22
35167,t1748,22
35168,t1749,22
35169,t1750,22
35170,t1751,22
35171,t1752,22
35172,t1753,22
35173,t1754,22
35174,t1755,22
35175,t1756,22
35176,t1757,22
35177,t1758,22
35178,t1759,22
35179,t1760,22
35180,t1761,22
35181,t1762,22
35182,t1763,22
35183,t1764,22
35184,t1765,22
35185,t1766,22
35186,t1767,22
35187,t1768,22
35188,t1769,22
35189,t1770,22
35190,t1771,22
35191,t1772,22
35192,t1773,22
35193,t1774,22
35194,t1775,22
35195,t1776,22
35196,t1777,22
35197,t1778,22
35198,t1779,22
35199,t1780,22
35200,t1781,22
35201,t1782,22
35202,t1783,22
35203,t1784,22
35204,t1785,22
35205,t1786,22
35206,t1787,22
35207,t1788,22
35208,t1789,22
35209,t1790,22
35210,t1791,22
35211,t1792,22
35212,t1793,22
35213,t1794,22
35214,t1795,22
35215,t1796,22
35216,t1797,22
35217,t1798,22
35218,t1799,22
35219,t1800,22
35220,t1801,22
35221,t1802,22
35222,t1803,22
35223,t1804,22
35224,t1805,22
35225,t1806,22
35226,t1807,22
35227,t1808,22
35228,t1809,22
35229,t1810,22
35230,t1811,22
35231,t1812,22
35232,t1813,22
35233,t1814,22
35234,t1815,22
35235,t1816,22
35236,t1817,22
35237,t1818,22
35238,t1819,22
35239,t1820,22
35240,t1821,22
35241,t1822,22
35242,t1823,22
35243,t1824,22
35244,t1825,22
35245,t1826,22
35246,t1827,22
35247,t1828,22
35248,t1829,22
35249,t1830,22
35250,t1831,22
35251,t1832,22
35252,t1833,22
35253,t1834,22
35254,t1835,22
35255,t1836,22
35256,t1837,22
35257,t1838,22
35258,t1839,22
35259,t1840,22
35260,t1841,22
35261,t1842,22
35262,t1843,22
35263,t1844,22
35264,t1845,22
35265,t1846,22
35266,t1847,22
35267,t1848,22
35268,t1849,22
35269,t1850,22
35270,t1851,22
35271,t1852,22
35272,t1853,22
35273,t1854,22
35274,t1855,22
35275,t1856,22
35276,t1857,22
35277,t1858,22
35278,t1859,22
35279,t1860,22
35280,t1861,22
35281,t1862,22
35282,t1863,22
35283,t1864,22
35284,t1865,22
35285,t1866,22
35286,t1867,22
35287,t1868,22
35288,t1869,22
35289,t1870,22
35290,t1871,22
35291,t1872,22
35292,t1873,22
35293,t1874,22
35294,t1875,22
35295,t1876,22
35296,t1877,22
35297,t1878,22
35298,t1879,22
35299,t1880,22
35300,t1881,22
35301,t1882,22
35302,t1883,22
35303,t1884,22
35304,t1885,22
35305,t1886,22
35306,t1887,22
35307,t1888,22
35308,t1889,22
35309,t1890,22
35310,t1891,22
35311,t1892,22
35312,t1893,22
35313,t1894,22
35314,t1895,22
35315,t1896,22
35316,t1897,22
35317,t1898,22
35318,t1899,22
35319,t1900,22
35320,t1901,22
35321,t1902,22
35322,t1903,22
35323,t1904,22
35324,t1905,22
35325,t1906,22
35326,t1907,22
35327,t1908,22
35328,t1909,22
35329,t1910,22
35330,t1911,22
35331,t1912,22
35332,t1913,22
35333,t1914,22
35334,t1915,22
35335,t1916,22
35336,t1917,22
35337,t1918,22
35338,t1919,22
35339,t1920,22
35340,t1921,22
35341,t1922,22
35342,t1923,22
35343,t1924,22
35344,t1925,22
35345,t1926,22
35346,t1927,22
35347,t1928,22
35348,t1929,22
35349,t1930,22
35350,t1931,22
35351,t1932,22
35352,t1933,22
35353,t1934,22
35354,t1935,22
35355,t1936,22
35356,t1937,22
35357,t1938,22
35358,t1939,22
35359,t1940,22
35360,t1941,22
35361,t1942,22
35362,t1943,22
35363,t1944,22
35364,t1945,22
35365,t1946,22
35366,t1947,22
35367,t1948,22
35368,t1949,22
35369,t1950,22
35370,t1951,22
35371,t1952,22
35372,t1953,22
35373,t1954,22
35374,t1955,22
35375,t1956,22
35376,t1957,22
35377,t1958,22
35378,t1959,22
35379,t1960,22
35380,t1961,22
35381,t1962,22
35382,t1963,22
35383,t1964,22
35384,t1965,22
35385,t1966,22
35386,t1967,22
35387,t1968,22
35388,t1969,22
35389,t1970,22
35390,t1971,22
35391,t1972,22
35392,t1973,22
35393,t1974,22
35394,t1975,22
35395,t1976,22
35396,t1977,22
35397,t1978,22
35398,sink,22
35399,t0,23
35400,t1,23
35401,t2,23
35402,t3,23
35403,t4,23
35404,t5,23
35405,t6,23
35406,t7,23
35407,t8,23
35408,t9,23
35409,t10,23
35410,t11,23
35411,t12,23
35412,t13,23
35413,t14,23
35414,t15,23
35415,t16,23
35416,t17,23
35417,t18,23
35418,t19,23
35419,t20,23
35420,t21,23
35421,t22,23
35422,t23,23
35423,t24,23
35424,t25,23
35425,t26,23
35426,t27,23
35427,t28,23
35428,t29,23
35429,t30,23
35430,t31,23
35431,t32,23
35432,t33,23
35433,t34,23
35434,t35,23
35435,t36,23
35436,t37,23
35437,t38,23
35438,t39,23
35439,t40,23
35440,t41,23
35441,t42,23
35442,t43,23
35443,t44,23
35444,t45,23
35445,t46,23
35446,t47,23
35447,t48,23
35448,t49,23
35449,t50,23
35450,t51,23
35451,t52,23
35452,t53,23
35453,t54,23
35454,t55,23
35455,t56,23
35456,t57,23
35457,t58,23
35458,t59,23
35459,t60,23
35460,t61,23
35461,t62,23
35462,t63,23
35463,t64,23
35464,t65,23
35465,t66,23
35466,t67,23
35467,t68,23
35468,t69,23
35469,t70,23
35470,t71,23
35471,t72,23
35472,t73,23
35473,t74,23
35474,t75,23
35475,t76,23
35476,t77,23
35477,t78,23
35478,t79,23
35479,t80,23
35480,t81,23
35481,t82,23
35482,t83,23
35483,t84,23
35484,t85,23
35485,t86,23
35486,t87,23
35487,t88,23
35488,t89,23
35489,t90,23
35490,t91,23
35491,t92,23
35492,t93,23
35493,t94,23
35494,t95,23
35495,t96,23
35496,t97,23
35497,t98,23
35498,t99,23
35499,t100,23
35500,t101,23
35501,t102,23
35502,t103,23
35503,t104,23
35504,t105,23
35505,t106,23
35506,t107,23
35507,t108,23
35508,t109,23
35509,t110,23
35510,t111,23
35511,t112,23
35512,t113,23
35513,t114,23
35514,t115,23
35515,t116,23
35516,t117,23
35517,t118,23
35518,t119,23
35519,t120,23
35520,t121,23
35521,t122,23
35522,t123,23
35523,t124,23
35524,t125,23
35525,t126,23
35526,t127,23
35527,t128,23
35528,t129,23
35529,t130,23
35530,t131,23
35531,t132,23
35532,t133,23
35533,t134,23
35534,t135,23
35535,t136,23
35536,t137,23
35537,t138,23
35538,t139,23
35539,t140,23
35540,t141,23
35541,t142,23
35542,t143,23
35543,t144,23
35544,t145,23
35545,t146,23
35546,t147,23
35547,t148,23
35548,t149,23
35549,t150,23
35550,t151,23
35551,t152,23
35552,t153,23
35553,t154,23
35554,t155,23
35555,t156,23
35556,t157,23
35557,t158,23
35558,t159,23
35559,t160,23
35560,t161,23
35561,t162,23
35562,t163,23
35563,t164,23
35564,t165,23
35565,t166,23
35566,t167,23
35567,t168,23
35568,t169,23
35569,t170,23
35570,t171,23
35571,t172,23
35572,t173,23
35573,t174,23
35574,t175,23
35575,t176,23
35576,t177,23
35577,t178,23
35578,t179,23
35579,t180,23
35580,t181,23
35581,t182,23
35582,t183,23
35583,t184,23
35584,t185,23
35585,t186,23
35586,t187,23
35587,t188,23
35588,t189,23
35589,t190,23
35590,t191,23
35591,t192,23
35592,t193,23
35593,t194,23
35594,t195,23
35595,t196,23
35596,t197,23
35597,t198,23
35598,t199,23
35599,t200,23
35600,t201,23
35601,t202,23
35602,t203,23
35603,t204,23
35604,t205,23
35605,t206,23
35606,t207,23
35607,t208,23
35608,t209,23
35609,t210,23
35610,t211,23
35611,t212,23
35612,t213,23
35613,t214,23
35614,t215,23
35615,t216,23
35616,t217,23
35617,t218,23
35618,t219,23
35619,t220,23
35620,t221,23
35621,t222,23
35622,t223,23
35623,t224,23
35624,t225,23
35625,t226,23
35626,t227,23
35627,t228,23
35628,t229,23
35629,t230,23
35630,t231,23
35631,t232,23
35632,t233,23
35633,t234,23
35634,t235,23
35635,t236,23
35636,t237,23
35637,t238,23
35638,t239,23
35639,t240,23
35640,t241,23
35641,t242,23
35642,t243,23
35643,t244,23
35644,t245,23
35645,t246,23
35646,t247,23
35647,t248,23
35648,t249,23
35649,t250,23
35650,t251,23
35651,t252,23
35652,t253,23
35653,t254,23
35654,t255,23
35655,t256,23
35656,t257,23
35657,t258,23
35658,t259,23
35659,t260,23
35660,t261,23
35661,t262,23
35662,t263,23
35663,t264,23
35664,t265,23
35665,t266,23
35666,t267,23
35667,t268,23
35668,t269,23
35669,t270,23
35670,t271,23
35671,t272,23
35672,t273,23
35673,t274,23
35674,t275,23
35675,t276,23
35676,t277,23
35677,t278,23
35678,t279,23
35679,t280,23
35680,t281,23
35681,t282,23
35682,t283,23
35683,t284,23
35684,t285,23
35685,t286,23
35686,t287,23
35687,t288,23
35688,t289,23
35689,t290,23
35690,t291,23
35691,t292,23
35692,t293,23
35693,t294,23
35694,t295,23
35695,t296,23
35696,t297,23
35697,t298,23
35698,t299,23
35699,t300,23
35700,t301,23
35701,t302,23
35702,t303,23
35703,t304,23
35704,t305,23
35705,t306,23
35706,t307,23
35707,t308,23
35708,t309,23
35709,t310,23
35710,t311,23
35711,t312,23
35712,t313,23
35713,t314,23
35714,t315,23
35715,t316,23
35716,t317,23
35717,t318,23
35718,t319,23
35719,t320,23
35720,t321,23
35721,t322,23
35722,t323,23
35723,t324,23
35724,t325,23
35725,t326,23
35726,t327,23
35727,t328,23
35728,t329,23
35729,t330,23
35730,t331,23
35731,t332,23
35732,t333,23
35733,t334,23
35734,t335,23
35735,t336,23
35736,t337,23
35737,t338,23
35738,t339,23
35739,t340,23
35740,t341,23
35741,t342,23
35742,t343,23
35743,t344,23
35744,t345,23
35745,t346,23
35746,t347,23
35747,t348,23
35748,t349,23
35749,t350,23
35750,t351,23
35751,t352,23
35752,t353,23
35753,t354,23
35754,t355,23
35755,t356,23
35756,t357,23
35757,t358,23
35758,t359,23
35759,t360,23
35760,t361,23
35761,t362,23
35762,t363,23
35763,t364,23
35764,t365,23
35765,t366,23
35766,t367,23
35767,t368,23
35768,t369,23
35769,t370,23
35770,t371,23
35771,t372,23
35772,t373,23
35773,t374,23
35774,t375,23
35775,t376,23
35776,t377,23
35777,t378,23
35778,t379,23
35779,t380,23
35780,t381,23
35781,t382,23
35782,t383,23
35783,t384,23
35784,t385,23
35785,t386,23
35786,t387,23
35787,t388,23
35788,t389,23
35789,t390,23
35790,t391,23
35791,t392,23
35792,t393,23
35793,t394,23
35794,t395,23
35795,t396,23
35796,t397,23
35797,t398,23
35798,t399,23
35799,t400,23
35800,t401,23
35801,t402,23
35802,t403,23
35803,t404,23
35804,t405,23
35805,t406,23
35806,t407,23
35807,t408,23
35808,t409,23
35809,t410,23
35810,t411,23
35811,t412,23
35812,t413,23
35813,t414,23
35814,t415,23
35815,t416,23
35816,t417,23
35817,t418,23
35818,t419,23
35819,t420,23
35820,t421,23
35821,t422,23
35822,t423,23
35823,t424,23
35824,t425,23
35825,t426,23
35826,t427,23
35827,t428,23
35828,t429,23
35829,t430,23
35830,t431,23
35831,t432,23
35832,t433,23
35833,t434,23
35834,t435,23
35835,t436,23
35836,t437,23
35837,t438,23
35838,t439,23
35839,t440,23
35840,t441,23
35841,t442,23
35842,t443,23
35843,t444,23
35844,t445,23
35845,t446,23
35846,t447,23
35847,t448,23
35848,t449,23
35849,t450,23
35850,t451,23
35851,t452,23
35852,t453,23
35853,t454,23
35854,t455,23
35855,t456,23
35856,t457,23
35857,t458,23
35858,t459,23
35859,t460,23
35860,t461,23
35861,t462,23
35862,t463,23
35863,t464,23
35864,t465,23
35865,t466,23
35866,t467,23
35867,t468,23
35868,t469,23
35869,t470,23
35870,t471,23
35871,t472,23
35872,t473,23
35873,t474,23
35874,t475,23
35875,t476,23
35876,t477,23
35877,t478,23
35878,t479,23
35879,t480,23
35880,t481,23
35881,t482,23
35882,t483,23
35883,t484,23
35884,t485,23
35885,t486,23
35886,t487,23
35887,t488,23
35888,t489,23
35889,t490,23
35890,t491,23
35891,t492,23
35892,t493,23
35893,t494,23
35894,t495,23
35895,t496,23
35896,t497,23
35897,t498,23
35898,t499,23
35899,t500,23
35900,t501,23
35901,t502,23
35902,t503,23
35903,t504,23
35904,t505,23
35905,t506,23
35906,t507,23
35907,t508,23
35908,t509,23
35909,t510,23
35910,t511,23
35911,t512,23
35912,t513,23
35913,t514,23
35914,t515,23
35915,t516,23
35916,t517,23
35917,t518,23
35918,t519,23
35919,t520,23
35920,t521,23
35921,t522,23
35922,t523,23
35923,t524,23
35924,t525,23
35925,t526,23
35926,t527,23
35927,t528,23
35928,t529,23
35929,t530,23
35930,t531,23
35931,t532,23
35932,t533,23
35933,t534,23
35934,t535,23
35935,t536,23
35936,t537,23
35937,t538,23
35938,t539,23
35939,t540,23
35940,t541,23
35941,t542,23
35942,t543,23
35943,t544,23
35944,t545,23
35945,t546,23
35946,t547,23
35947,t548,23
35948,t549,23
35949,t550,23
35950,t551,23
35951,t552,23
35952,t553,23
35953,t554,23
35954,t555,23
35955,t556,23
35956,t557,23
35957,t558,23
35958,t559,23
35959,t560,23
35960,t561,23
35961,t562,23
35962,t563,23
35963,t564,23
35964,t565,23
35965,t566,23
35966,t567,23
35967,t568,23
35968,t569,23
35969,t570,23
35970,t571,23
35971,t572,23
35972,t573,23
35973,t574,23
35974,t575,23
35975,t576,23
35976,t577,23
35977,t578,23
35978,t579,23
35979,t580,23
35980,t581,23
35981,t582,23
35982,t583,23
35983,t584,23
35984,t585,23
35985,t586,23
35986,t587,23
35987,t588,23
35988,t589,23
35989,t590,23
35990,t591,23
35991,t592,23
35992,t593,23
35993,t594,23
35994,t595,23
35995,t596,23
35996,t597,23
35997,t598,23
35998,t599,23
35999,t600,23
36000,t601,23
36001,t602,23
36002,t603,23
36003,t604,23
36004,t605,23
36005,t606,23
36006,t607,23
36007,t608,23
36008,t609,23
36009,t610,23
36010,t611,23
36011,t612,23
36012,t613,23
36013,t614,23
36014,t615,23
36015,t616,23
36016,t617,23
36017,t618,23
36018,t619,23
36019,t620,23
36020,t621,23
36021,t622,23
36022,t623,23
36023,t624,23
36024,t625,23
36025,t626,23
36026,t627,23
36027,t628,23
36028,t629,23
36029,t630,23
36030,t631,23
36031,t632,23
36032,t633,23
36033,t634,23
36034,t635,23
36035,t636,23
36036,t637,23
36037,t638,23
36038,t639,23
36039,t640,23
36040,t641,23
36041,t642,23
36042,t643,23
36043,t644,23
36044,t645,23
36045,t646,23
36046,t647,23
36047,t648,23
36048,t649,23
36049,t650,23
36050,t651,23
36051,t652,23
36052,t653,23
36053,t654,23
36054,t655,23
36055,t656,23
36056,t657,23
36057,t658,23
36058,t659,23
36059,t660,23
36060,t661,23
36061,t662,23
36062,t663,23
36063,t664,23
36064,t665,23
36065,t666,23
36066,t667,23
36067,t668,23
36068,t669,23
36069,t670,23
36070,t671,23
36071,t672,23
36072,t673,23
36073,t674,23
36074,t675,23
36075,t676,23
36076,t677,23
36077,t678,23
36078,t679,23
36079,t680,23
36080,t681,23
36081,t682,23
36082,t683,23
36083,t684,23
36084,t685,23
36085,t686,23
36086,t687,23
36087,t688,23
36088,t689,23
36089,t690,23
36090,t691,23
36091,t692,23
36092,t693,23
36093,t694,23
36094,t695,23
36095,t696,23
36096,t697,23
36097,t698,23
36098,t699,23
36099,t700,23
36100,t701,23
36101,t702,23
36102,t703,23
36103,t704,23
36104,t705,23
36105,t706,23
36106,t707,23
36107,t708,23
36108,t709,23
36109,t710,23
36110,t711,23
36111,t712,23
36112,t713,23
36113,t714,23
36114,t715,23
36115,t716,23
36116,t717,23
36117,t718,23
36118,t719,23
36119,t720,23
36120,t721,23
36121,t722,23
36122,t723,23
36123,t724,23
36124,t725,23
36125,t726,23
36126,t727,23
36127,t728,23
36128,t729,23
36129,t730,23
36130,t731,23
36131,t732,23
36132,t733,23
36133,t734,23
36134,t735,23
36135,t736,23
36136,t737,23
36137,t738,23
36138,t739,23
36139,t740,23
36140,t741,23
36141,t742,23
36142,t743,23
36143,t744,23
36144,t745,23
36145,t746,23
36146,t747,23
36147,t748,23
36148,t749,23
36149,t750,23
36150,t751,23
36151,t752,23
36152,t753,23
36153,t754,23
36154,t755,23
36155,t756,23
36156,t757,23
36157,t758,23
36158,t759,23
36159,t760,23
36160,t761,23
36161,t762,23
36162,t763,23
36163,t764,23
36164,t765,23
36165,t766,23
36166,t767,23
36167,t768,23
36168,t769,23
36169,t770,23
36170,t771,23
36171,t772,23
36172,t773,23
36173,t774,23
36174,t775,23
36175,t776,23
36176,t777,23
36177,t778,23
36178,t779,23
36179,t780,23
36180,t781,23
36181,t782,23
36182,t783,23
36183,t784,23
36184,t785,23
36185,t786,23
36186,t787,23
36187,t788,23
36188,t789,23
36189,t790,23
36190,t791,23
36191,t792,23
36192,t793,23
36193,t794,23
36194,t795,23
36195,t796,23
36196,t797,23
36197,t798,23
36198,t799,23
36199,t800,23
36200,t801,23
36201,t802,23
36202,t803,23
36203,t804,23
36204,t805,23
36205,t806,23
36206,t807,23
36207,t808,23
36208,t809,23
36209,t810,23
36210,t811,23
36211,t812,23
36212,t813,23
36213,t814,23
36214,t815,23
36215,t816,23
36216,t817,23
36217,t818,23
36218,t819,23
36219,t820,23
36220,t821,23
36221,t822,23
36222,t823,23
36223,t824,23
36224,t825,23
36225,t826,23
36226,t827,23
36227,t828,23
36228,t829,23
36229,t830,23
36230,t831,23
36231,t832,23
36232,t833,23
36233,t834,23
36234,t835,23
36235,t836,23
36236,t837,23
36237,t838,23
36238,t839,23
36239,t840,23
36240,t841,23
36241,t842,23
36242,t843,23
36243,t844,23
36244,t845,23
36245,t846,23
36246,t847,23
36247,t848,23
36248,t849,23
36249,t850,23
36250,t851,23
36251,t852,23
36252,t853,23
36253,t854,23
36254,t855,23
36255,t856,23
36256,t857,23
36257,t858,23
36258,t859,23
36259,t860,23
36260,t861,23
36261,t862,23
36262,t863,23
36263,t864,23
36264,t865,23
36265,t866,23
36266,t867,23
36267,t868,23
36268,t869,23
36269,t870,23
36270,t871,23
36271,t872,23
36272,t873,23
36273,t874,23
36274,t875,23
36275,t876,23
36276,t877,23
36277,t878,23
36278,t879,23
36279,t880,23
36280,t881,23
36281,t882,23
36282,t883,23
36283,t884,23
36284,t885,23
36285,t886,23
36286,t887,23
36287,t888,23
36288,t889,23
36289,t890,23
36290,t891,23
36291,t892,23
36292,t893,23
36293,t894,23
36294,t895,23
36295,t896,23
36296,t897,23
36297,t898,23
36298,t899,23
36299,t900,23
36300,t901,23
36301,t902,23
36302,t903,23
36303,t904,23
36304,t905,23
36305,t906,23
36306,t907,23
36307,t908,23
36308,t909,23
36309,t910,23
36310,t911,23
36311,t912,23
36312,t913,23
36313,t914,23
36314,t915,23
36315,t916,23
36316,t917,23
36317,t918,23
36318,t919,23
36319,t920,23
36320,t921,23
36321,t922,23
36322,t923,23
36323,t924,23
36324,t925,23
36325,t926,23
36326,t927,23
36327,t928,23
36328,t929,23
36329,t930,23
36330,t931,23
36331,t932,23
36332,t933,23
36333,t934,23
36334,t935,23
36335,t936,23
36336,t937,23
36337,t938,23
36338,t939,23
36339,t940,23
36340,t941,23
36341,t942,23
36342,t943,23
36343,t944,23
36344,t945,23
36345,t946,23
36346,t947,23
36347,t948,23
36348,t949,23
36349,t950,23
36350,t951,23
36351,t952,23
36352,t953,23
36353,t954,23
36354,t955,23
36355,t956,23
36356,t957,23
36357,t958,23
36358,t959,23
36359,t960,23
36360,t961,23
36361,t962,23
36362,t963,23
36363,t964,23
36364,t965,23
36365,t966,23
36366,t967,23
36367,t968,23
36368,t969,23
36369,t970,23
36370,t971,23
36371,t972,23
36372,t973,23
36373,t974,23
36374,t975,23
36375,t976,23
36376,t977,23
36377,t978,23
36378,t979,23
36379,t980,23
36380,t981,23
36381,t982,23
36382,t983,23
36383,t984,23
36384,t985,23
36385,t986,23
36386,t987,23
36387,t988,23
36388,t989,23
36389,t990,23
36390,t991,23
36391,t992,23
36392,t993,23
36393,t994,23
36394,t995,23
36395,t996,23
36396,t997,23
36397,t998,23
36398,t999,23
36399,t1000,23
36400,t1001,23
36401,t1002,23
36402,t1003,23
36403,t1004,23
36404,t1005,23
36405,t1006,23
36406,t1007,23
36407,t1008,23
36408,t1009,23
36409,t1010,23
36410,t1011,23
36411,t1012,23
36412,t1013,23
36413,t1014,23
36414,t1015,23
36415,t1016,23
36416,t1017,23
36417,t1018,23
36418,t1019,23
36419,t1020,23
36420,t1021,23
36421,t1022,23
36422,t1023,23
36423,t1024,23
36424,t1025,23
36425,t1026,23
36426,t1027,23
36427,t1028,23
36428,t1029,23
36429,t1030,23
36430,t1031,23
36431,t1032,23
36432,t1033,23
36433,t1034,23
36434,t1035,23
36435,t1036,23
36436,t1037,23
36437,t1038,23
36438,t1039,23
36439,t1040,23
36440,t1041,23
36441,t1042,23
36442,t1043,23
36443,t1044,23
36444,t1045,23
36445,t1046,23
36446,t1047,23
36447,t1048,23
36448,t1049,23
36449,t1050,23
36450,t1051,23
36451,t1052,23
36452,t1053,23
36453,t1054,23
36454,t1055,23
36455,t1056,23
36456,t1057,23
36457,t1058,23
36458,t1059,23
36459,t1060,23
36460,t1061,23
36461,t1062,23
36462,t1063,23
36463,t1064,23
36464,t1065,23
36465,t1066,23
36466,t1067,23
36467,t1068,23
36468,t1069,23
36469,t1070,23
36470,t1071,23
36471,t1072,23
36472,t1073,23
36473,t1074,23
36474,t1075,23
36475,t1076,23
36476,t1077,23
36477,t1078,23
36478,t1079,23
36479,t1080,23
36480,t1081,23
36481,t1082,23
36482,t1083,23
36483,t1084,23
36484,t1085,23
36485,t1086,23
36486,t1087,23
36487,t1088,23
36488,t1089,23
36489,t1090,23
36490,t1091,23
36491,t1092,23
36492,t1093,23
36493,t1094,23
36494,t1095,23
36495,t1096,23
36496,t1097,23
36497,t1098,23
36498,t1099,23
36499,t1100,23
36500,t1101,23
36501,t1102,23
36502,t1103,23
36503,t1104,23
36504,t1105,23
36505,t1106,23
36506,t1107,23
36507,t1108,23
36508,t1109,23
36509,t1110,23
36510,t1111,23
36511,t1112,23
36512,t1113,23
36513,t1114,23
36514,t1115,23
36515,t1116,23
36516,t1117,23
36517,t1118,23
36518,t1119,23
36519,t1120,23
36520,t1121,23
36521,t1122,23
36522,t1123,23
36523,t1124,23
36524,t1125,23
36525,t1126,23
36526,t1127,23
36527,t1128,23
